"PERSON_ID","Employee_count","contract_type","work_condition","job_category","ECONOMIC_SECTOR","PAY","Work_description","Company_category","Working_hours","job_dep"
73264,"tr_3","CDI","C","O","MC",43931,"375a","ct_9",1929,"75"
73267,"tr_6","CDI","C","O","QA",38060,"344a","ct_3",1820,"94"
73274,"tr_4","AUT","C","X","HZ",2145,"543h","ct_9",359,"31"
73277,"tr_6","CDI","C","O","MB",47157,"342g","ct_5",1766,"92"
73280,"tr_4","CDI","C","O","PZ",21826,"525b","ct_8",1790,"75"
73287,"tr_6","CDI","P","O","MA",50914,"543g","ct_9",1528,"92"
73293,"tr_5","CDI","C","O","IZ",19957,"423b","ct_9",1832,"92"
73296,"tr_6","CDI","P","O","IZ",10721,"488b","ct_9",993,"94"
73297,"tr_1","CDI","P","O","LZ",21995,"463e","ct_9",1335,"92"
73301,"tr_6","CDI","C","O","MC",65759,"375a","ct_9",1767,"92"
73304,"tr_1","CDI","P","O","PZ",8245,"354g","ct_8",985,"93"
73307,"tr_4","CDI","C","O","GZ",18715,"553c","ct_9",1809,"75"
73308,"tr_3","CDI","C","O","NZ",47749,"373d","ct_9",1820,"94"
73311,"tr_1","CDI","C","O","IZ",11974,"561c","ct_9",1334,"92"
73312,"tr_6","CDI","P","O","QA",4854,"344a","ct_3",182,"75"
73314,"tr_5","CDI","C","O","JC",51636,"388c","ct_9",951,"92"
73316,"tr_6","CDI","C","O","GZ",24900,"534a","ct_9",1801,"93"
73318,"tr_3","CDI","C","O","OZ",58105,"524b","ct_1",1820,"93"
73319,"tr_6","AUT","C","O","QA",45011,"431a","ct_3",1828,"75"
73323,"tr_1","CDI","C","O","CA",5831,"636c","ct_9",635,"78"
73326,"tr_5","CDI","C","O","KZ",45028,"372a","ct_9",1841,"92"
73327,"tr_1","CDI","C","O","GZ",43017,"344d","ct_6",2008,"93"
73329,"tr_1","CDI","C","O","GZ",14922,"344d","ct_9",733,"75"
73330,"tr_2","CDI","C","O","MC",14711,"637c","ct_9",1389,"75"
73332,"tr_6","CDI","C","O","KZ",50431,"388c","ct_9",1974,"93"
73333,"tr_0","CDI","C","O","MA",38656,"387d","ct_9",1655,"92"
73346,"tr_6","CDI","C","O","RZ",45369,"333a","ct_1",2341,"75"
73349,"tr_6","CDI","C","O","JC",42643,"388a","ct_9",1887,"75"
73354,"tr_1","AUT","C","X","GZ",8162,"433b","ct_9",1220,"75"
73355,"tr_2","CDI","C","O","SZ",53184,"352a","ct_8",2730,"75"
73357,"tr_5","CDI","C","O","QA",60542,"431a","ct_9",1820,"93"
73360,"tr_6","CDI","C","O","JA",41450,"353b","ct_9",1820,"75"
73368,"tr_6","CDI","C","O","RZ",51622,"331a","ct_1",1820,"75"
73371,"tr_1","CDI","C","O","MA",47352,"543b","ct_9",910,"77"
73375,"tr_5","CDD","N","O","RZ",6619,"465b","ct_5",371,"75"
73376,"tr_6","CDI","C","O","IZ",19467,"488a","ct_9",559,"75"
73382,"tr_3","CDI","P","O","QA",14361,"311d","ct_8",832,"75"
73384,"tr_2","APP","C","A","SZ",9926,"463e","ct_8",1506,"75"
73391,"tr_6","CDI","C","O","OZ",44394,"523b","ct_1",1744,"93"
73399,"tr_6","CDI","C","O","GZ",18673,"478b","ct_9",1738,"95"
73401,"tr_3","CDI","C","O","HZ",32277,"466b","ct_9",1820,"75"
73405,"tr_4","AUT","C","O","QB",26672,"563a","ct_2",2022,"75"
73406,"tr_1","CDI","P","O","RZ",5847,"354c","ct_8",195,"75"
73407,"tr_6","AUT","C","O","OZ",24661,"425a","ct_2",1820,"94"
73412,"tr_3","CDI","C","O","MA",50180,"376g","ct_9",1820,"75"
73421,"tr_5","CDI","C","O","MA",65762,"388d","ct_9",1791,"92"
73432,"tr_0","CDD","C","O","RZ",4918,"354b","ct_8",328,"31"
73434,"tr_1","CDI","P","O","NZ",1482,"525b","ct_9",150,"94"
73436,"tr_6","CDI","C","O","MA",56782,"374c","ct_9",2976,"92"
73438,"tr_4","CDI","C","O","MA",4670,"472a","ct_9",945,"75"
73440,"tr_6","CDI","C","O","QA",25176,"526a","ct_8",2178,"75"
73441,"tr_5","CDI","P","O","NZ",8427,"534a","ct_9",1087,"93"
73445,"tr_6","CDI","C","O","DZ",46093,"386b","ct_9",1820,"92"
73449,"tr_6","CDI","P","O","OZ",30118,"333a","ct_1",1456,"94"
73450,"tr_5","CDI","C","O","QB",19131,"526d","ct_4",1690,"75"
73452,"tr_3","CDI","C","O","PZ",29018,"341a","ct_8",1820,"75"
73460,"tr_1","APP","C","A","CM",11336,"553c","ct_9",1706,"75"
73465,"tr_5","CDI","C","O","GZ",23241,"555a","ct_9",1815,"93"
73477,"tr_4","AUT","C","O","PZ",26184,"341a","ct_1",1820,"06"
73487,"tr_4","CDD","C","O","RZ",4968,"541b","ct_9",590,"75"
73490,"tr_6","AUT","C","O","PZ",2645,"341a","ct_1",303,"75"
73497,"tr_6","CDI","C","O","KZ",51059,"373a","ct_9",1820,"92"
73500,"tr_6","CDI","N","O","MA",51539,"380a","ct_9",1820,"78"
73501,"tr_4","CDI","C","O","JC",46112,"388a","ct_9",1820,"92"
73502,"tr_5","AUT","P","X","QB",6630,"564b","ct_8",923,"75"
73505,"tr_6","CDI","C","O","RZ",30388,"425a","ct_8",1839,"75"
73512,"tr_5","CDI","C","O","GZ",35597,"372d","ct_9",1547,"92"
73514,"tr_6","AUT","C","X","RZ",9472,"464a","ct_9",1005,"77"
73516,"tr_1","TTP","N","O","NZ",7934,"632g","ct_9",559,"75"
73520,"tr_4","CDI","P","O","OZ",28445,"524b","ct_1",1456,"75"
73521,"tr_1","CDI","N","O","TZ",4027,"563c","ct_7",495,"91"
73529,"tr_2","CDI","C","O","JC",13048,"388a","ct_9",1074,"75"
73537,"tr_2","CDI","P","O","QB",9238,"526c","ct_8",818,"75"
73550,"tr_4","CDI","C","O","FZ",20782,"542a","ct_9",1820,"92"
73552,"tr_1","CDI","P","O","NZ",22586,"564a","ct_8",1675,"75"
73556,"tr_6","CDI","C","O","FZ",43948,"382c","ct_9",1764,"78"
73558,"tr_5","CDD","N","O","QB",23914,"373c","ct_8",1376,"75"
73559,"tr_4","CDI","C","O","NZ",7795,"461f","ct_9",162,"92"
73563,"tr_5","CDI","C","O","JA",53264,"374d","ct_9",2024,"92"
73565,"tr_3","CDI","C","O","NZ",32344,"373d","ct_9",877,"92"
73573,"tr_1","CDI","N","O","QB",10589,"563a","ct_7",2421,"75"
73574,"tr_6","CDI","C","O","MA",33967,"461f","ct_9",1820,"75"
73580,"tr_6","CDI","P","O","PZ",4931,"333e","ct_1",546,"75"
73584,"tr_1","CDD","N","O","JA",14744,"465b","ct_9",413,"75"
73588,"tr_1","CDI","C","O","GZ",39218,"461f","ct_9",1669,"75"
73589,"tr_4","CDD","P","O","PZ",16661,"422a","ct_1",1383,"75"
73591,"tr_4","AUT","C","O","PZ",33981,"422b","ct_1",1820,"75"
73594,"tr_6","CDI","C","O","JA",51164,"374d","ct_9",1771,"75"
73596,"tr_3","AUT","C","X","GZ",15667,"462d","ct_9",1427,"92"
73597,"tr_0","CDI","N","O","TZ",17782,"563a","ct_7",1731,"92"
73598,"tr_1","CDI","C","O","LZ",11501,"463e","ct_9",1493,"75"
73609,"tr_4","CDI","C","O","PZ",21273,"341a","ct_8",1822,"75"
73611,"tr_6","AUT","C","O","OZ",20879,"523c","ct_2",1820,"94"
73616,"tr_6","CDI","C","O","KZ",30583,"376a","ct_9",1820,"93"
73619,"tr_6","CDI","C","O","KZ",34790,"467b","ct_9",1778,"75"
73621,"tr_3","CDI","C","O","QB",13316,"526c","ct_8",1337,"75"
73626,"tr_1","CDI","C","O","CH",57275,"375b","ct_9",1537,"75"
73637,"tr_6","CDI","C","O","KZ",58542,"376e","ct_9",1717,"94"
73639,"tr_4","CDI","C","O","MA",36959,"373d","ct_9",1645,"75"
73641,"tr_6","CDI","C","O","QA",31626,"431e","ct_8",2032,"75"
73644,"tr_3","CDI","C","O","MA",35203,"372a","ct_9",1820,"75"
73649,"tr_0","CDI","C","O","DZ",22428,"461c","ct_9",1737,"92"
73650,"tr_6","CDI","C","O","MC",33584,"543g","ct_9",1826,"75"
73651,"tr_3","CDI","C","O","QB",12983,"434g","ct_8",1505,"75"
73652,"tr_6","CDI","C","O","MA",51916,"388c","ct_9",1820,"92"
73658,"tr_1","CDI","N","O","QB",10376,"563b","ct_7",1344,"75"
73673,"tr_1","CDI","C","O","NZ",9225,"637d","ct_9",595,"75"
73674,"tr_3","CDI","C","O","JC",10100,"388a","ct_9",840,"75"
73688,"tr_1","CDI","C","O","MA",14980,"465a","ct_9",1044,"75"
73690,"tr_1","CDI","C","O","IZ",16014,"488a","ct_9",1241,"75"
73701,"tr_6","CDI","C","O","RZ",59382,"354e","ct_5",1805,"75"
73706,"tr_1","CDI","C","O","NZ",15678,"534a","ct_9",1669,"93"
73712,"tr_3","AUT","C","X","PZ",14861,"534a","ct_8",1499,"75"
73718,"tr_3","CDI","C","O","KZ",21874,"373c","ct_9",1820,"91"
73723,"tr_2","CDI","C","O","IZ",7048,"422e","ct_9",959,"75"
73728,"tr_1","CDI","N","O","LZ",51552,"463e","ct_9",1269,"75"
73730,"tr_1","CDI","C","O","IZ",11111,"561b","ct_9",1040,"94"
73732,"tr_3","CDI","C","O","GZ",44454,"432d","ct_9",1785,"92"
73734,"tr_1","CDI","C","O","FZ",13569,"632a","ct_9",1520,"95"
73738,"tr_6","CDI","C","O","HZ",50058,"333c","ct_9",1820,"75"
73748,"tr_6","CDI","C","O","HZ",37287,"333c","ct_9",1820,"75"
73753,"tr_6","CDI","C","O","KZ",50315,"372c","ct_9",1820,"75"
73757,"tr_6","CDI","C","O","MB",30620,"333e","ct_1",1835,"94"
73762,"tr_5","CDI","P","O","QB",22000,"563b","ct_8",1653,"75"
73785,"tr_3","CDI","C","O","GZ",28287,"554e","ct_9",1820,"75"
73787,"tr_2","CDD","N","O","JA",14999,"354c","ct_9",162,"75"
73793,"tr_4","CDI","C","O","JC",44551,"373d","ct_9",1764,"75"
73798,"tr_5","APP","C","A","MC",24775,"462e","ct_9",1661,"92"
73799,"tr_6","CDI","C","O","MC",47162,"462c","ct_9",1820,"75"
73801,"tr_0","CDI","C","O","QB",19686,"525d","ct_8",1835,"92"
73802,"tr_6","CDI","C","O","MA",29877,"373c","ct_9",1082,"93"
73805,"tr_6","CDI","C","O","MB",71173,"344d","ct_9",1834,"91"
73806,"tr_5","CDI","C","O","HZ",16892,"676d","ct_9",888,"94"
73809,"tr_4","CDI","P","O","NZ",52105,"371a","ct_9",1605,"75"
73814,"tr_3","CDI","C","O","JA",52204,"353c","ct_9",1810,"92"
73817,"tr_4","CDI","C","O","PZ",23609,"524b","ct_1",1820,"75"
73820,"tr_1","CDI","P","O","SZ",22147,"461c","ct_8",1474,"75"
73821,"tr_5","CDI","C","O","LZ",14524,"463e","ct_9",1476,"75"
73823,"tr_1","CDI","C","O","KZ",43051,"376d","ct_9",1694,"75"
73824,"tr_4","AUT","P","X","QB",8632,"525d","ct_8",1119,"75"
73837,"tr_6","CDI","C","O","MA",59448,"372a","ct_9",1652,"92"
73839,"tr_3","AUT","C","X","MA",4984,"564b","ct_9",314,"75"
73849,"tr_6","CDI","C","O","JA",31761,"352a","ct_9",1820,"75"
73852,"tr_1","CDI","C","O","NZ",26640,"564a","ct_8",2594,"75"
73863,"tr_6","CDI","C","O","GZ",24795,"374b","ct_9",1320,"75"
73873,"tr_6","CDI","C","O","JC",71965,"388b","ct_9",1803,"75"
73879,"tr_5","CDI","C","O","PZ",50991,"422c","ct_4",1771,"78"
73881,"tr_1","CDI","C","O","RZ",8822,"354g","ct_9",319,"75"
73884,"tr_5","CDI","C","O","DZ",9165,"543f","ct_9",1729,"75"
73887,"tr_6","CDI","C","O","MB",49362,"475a","ct_9",2005,"94"
73895,"tr_6","AUT","C","O","QA",28450,"344c","ct_3",1830,"95"
73904,"tr_5","CDI","C","O","JC",13339,"388a","ct_9",1051,"75"
73907,"tr_6","CDI","C","O","HZ",21908,"451a","ct_9",1811,"75"
73917,"tr_6","CDI","C","O","KZ",45883,"388c","ct_9",1778,"93"
73918,"tr_6","CDI","C","O","RZ",51734,"354c","ct_5",2200,"75"
73920,"tr_6","CDD","N","O","JA",20296,"465b","ct_9",1820,"75"
73927,"tr_3","CDI","C","O","MA",39865,"382b","ct_9",2028,"75"
73930,"tr_2","CDI","C","O","PZ",31461,"421b","ct_8",1820,"75"
73934,"tr_2","CDI","C","O","JC",38873,"388c","ct_9",1830,"75"
73935,"tr_5","CDI","C","O","QA",51958,"344a","ct_8",1844,"75"
73940,"tr_5","AUT","C","X","MB",3358,"461f","ct_5",757,"91"
73941,"tr_2","CDI","C","O","MA",39533,"382b","ct_9",1864,"75"
73946,"tr_6","CDD","P","O","QA",54150,"344a","ct_3",1874,"75"
73949,"tr_1","CDD","P","O","JA",8560,"465b","ct_8",744,"75"
73951,"tr_4","CDI","C","O","QB",6498,"526a","ct_9",834,"75"
73959,"tr_6","CDD","N","O","JA",20875,"352a","ct_9",1030,"92"
73964,"tr_4","CDI","P","O","QB",11734,"525a","ct_2",795,"75"
73965,"tr_1","CDI","C","O","FZ",10823,"481b","ct_9",990,"75"
73966,"tr_6","AUT","C","X","MB",3548,"342h","ct_8",840,"75"
73971,"tr_3","CDD","C","O","SZ",7349,"563c","ct_8",601,"75"
73972,"tr_6","CDI","P","O","FZ",50739,"382c","ct_9",2366,"91"
73975,"tr_1","CDI","P","O","QA",23842,"525d","ct_9",1821,"75"
73985,"tr_6","CDI","C","O","NZ",15316,"534a","ct_9",1878,"78"
73988,"tr_6","CDI","C","O","GZ",66480,"388e","ct_9",1820,"92"
73991,"tr_4","CDD","C","O","JC",11340,"478a","ct_9",1234,"92"
73998,"tr_6","CDI","C","O","KZ",56796,"372b","ct_9",1778,"75"
73999,"tr_5","CDI","C","O","QA",50035,"311c","ct_8",1752,"75"
74006,"tr_5","CDI","C","O","RZ",14742,"524b","ct_1",1820,"75"
74007,"tr_6","CDI","C","O","PZ",42866,"342b","ct_1",2028,"75"
74016,"tr_6","CDD","C","O","HZ",32716,"389c","ct_9",1547,"13"
74021,"tr_3","CDI","C","O","HZ",37379,"333c","ct_9",1820,"92"
74022,"tr_1","CDI","C","O","CA",25459,"636c","ct_9",1197,"75"
74023,"tr_6","CDI","C","O","HZ",59914,"372c","ct_9",1513,"93"
74026,"tr_6","CDI","C","O","KZ",39136,"461c","ct_8",1924,"75"
74027,"tr_6","CDI","C","O","QA",26215,"451h","ct_3",1820,"75"
74030,"tr_2","CDI","C","O","IZ",3196,"561d","ct_9",286,"92"
74031,"tr_1","CDI","N","O","TZ",12301,"563a","ct_7",1553,"75"
74048,"tr_5","CDI","C","O","KZ",26696,"545c","ct_9",1792,"75"
74081,"tr_1","CDI","P","X","GZ",4021,"344d","ct_9",452,"75"
74084,"tr_6","CDI","P","O","OZ",32775,"333a","ct_1",1329,"75"
74085,"tr_3","TTP","N","O","NZ",10826,"632g","ct_9",830,"75"
74094,"tr_6","CDI","C","O","OZ",32647,"333a","ct_1",1820,"75"
74099,"tr_1","CDI","C","O","MA",12671,"372b","ct_9",636,"75"
74107,"tr_6","CDD","C","O","QB",28154,"372a","ct_8",1473,"75"
74112,"tr_5","CDI","C","O","MA",31339,"488a","ct_9",1562,"92"
74113,"tr_6","CDI","C","O","MA",33949,"373c","ct_9",1820,"75"
74116,"tr_2","CDI","C","O","HZ",6587,"641a","ct_9",209,"75"
74117,"tr_6","CDI","C","O","KZ",48138,"388c","ct_9",1820,"94"
74119,"tr_1","CDI","P","O","NZ",9528,"564a","ct_8",1103,"75"
74120,"tr_6","CDI","C","O","OZ",55865,"333f","ct_2",1819,"75"
74127,"tr_5","CDI","C","O","MB",53072,"344d","ct_9",1551,"91"
74129,"tr_1","AUT","N","O","IZ",25477,"377a","ct_9",1820,"75"
74134,"tr_6","CDI","C","O","MB",46383,"342f","ct_8",1820,"75"
74145,"tr_4","CDD","C","O","SZ",10731,"563b","ct_8",1166,"75"
74147,"tr_6","CDD","C","O","QA",59734,"344a","ct_3",1791,"93"
74154,"tr_3","CDI","C","O","GZ",49218,"387e","ct_8",692,"91"
74157,"tr_1","CDI","P","O","IZ",22394,"561d","ct_9",2205,"75"
74174,"tr_6","CDI","C","O","HZ",67835,"333c","ct_9",1820,"75"
74184,"tr_1","CDI","N","O","QB",21545,"563a","ct_7",3000,"75"
74187,"tr_6","CDI","C","O","QA",77449,"344a","ct_8",1771,"94"
74195,"tr_3","CDI","C","O","FZ",19054,"671c","ct_9",1560,"95"
74196,"tr_1","CDI","C","O","FZ",10042,"481b","ct_9",1571,"93"
74206,"tr_6","AUT","C","O","OZ",39914,"461c","ct_1",1820,"75"
74213,"tr_6","CDI","C","O","JA",35903,"375b","ct_9",1820,"92"
74219,"tr_6","CDI","C","O","JA",50225,"388b","ct_9",1749,"75"
74220,"tr_4","CDI","C","O","GZ",47343,"543g","ct_9",1771,"75"
74226,"tr_5","CDI","C","O","OZ",48814,"332a","ct_1",1698,"94"
74233,"tr_6","CDI","C","O","FZ",25809,"564a","ct_9",1972,"75"
74236,"tr_4","CDI","C","O","MC",50181,"333e","ct_9",1820,"92"
74249,"tr_6","CDI","C","O","JC",30122,"388a","ct_9",2096,"75"
74251,"tr_3","CDI","C","O","JC",23909,"478b","ct_9",1820,"94"
74255,"tr_6","CDI","C","O","KZ",15416,"545c","ct_9",1820,"93"
74259,"tr_6","CDI","C","O","NZ",15746,"534a","ct_9",1278,"75"
74260,"tr_6","CDI","C","O","NZ",15977,"684a","ct_9",1733,"94"
74261,"tr_4","CDI","C","O","JA",46880,"352a","ct_9",2124,"75"
74263,"tr_5","CDD","N","O","JA",25815,"354c","ct_9",1244,"92"
74264,"tr_6","CDI","P","O","JA",36783,"352a","ct_9",1638,"92"
74272,"tr_5","CDI","C","O","CF",55790,"385a","ct_9",1824,"92"
74274,"tr_5","CDI","C","O","HZ",34187,"478d","ct_9",2044,"92"
74279,"tr_6","CDI","C","O","MC",47055,"375a","ct_9",1820,"92"
74288,"tr_6","CDI","C","O","LZ",8788,"632d","ct_5",1090,"75"
74289,"tr_4","CDI","C","O","HZ",18612,"546c","ct_9",1425,"93"
74305,"tr_6","CDI","C","O","QA",21166,"431a","ct_8",1820,"75"
74308,"tr_6","CDD","P","O","PZ",9935,"422e","ct_1",1110,"75"
74309,"tr_6","CDI","C","O","OZ",63073,"333a","ct_1",1819,"75"
74312,"tr_3","CDD","P","O","QB",3787,"543b","ct_8",242,"75"
74314,"tr_6","CDI","C","O","JC",46751,"388b","ct_9",1820,"75"
74315,"tr_5","CDI","C","O","KZ",58041,"372b","ct_9",1820,"75"
74322,"tr_6","CDI","C","O","OZ",20660,"424a","ct_2",1769,"92"
74336,"tr_6","CDI","C","O","OZ",40359,"333e","ct_1",1820,"91"
74339,"tr_5","CDI","C","O","IZ",37036,"388c","ct_9",1549,"78"
74362,"tr_6","CDI","P","O","OZ",57389,"333e","ct_1",1456,"94"
74376,"tr_3","CDI","N","O","MA",50238,"372e","ct_9",1820,"75"
74386,"tr_4","CDI","C","O","FZ",36582,"372a","ct_9",1757,"92"
74390,"tr_3","AUT","C","O","OZ",26372,"421b","ct_1",1820,"75"
74395,"tr_6","CDD","C","O","OZ",25980,"333a","ct_1",1820,"75"
74401,"tr_5","CDI","C","O","JC",59240,"388a","ct_9",1505,"75"
74402,"tr_2","CDI","C","O","FZ",9635,"681a","ct_9",1669,"95"
74409,"tr_6","CDI","P","O","NZ",13572,"541b","ct_9",1807,"75"
74415,"tr_0","CDI","C","O","PZ",34842,"461f","ct_9",1821,"75"
74425,"tr_5","CDI","C","O","MC",27678,"461c","ct_9",1599,"92"
74426,"tr_6","CDI","P","O","JB",13199,"478d","ct_9",783,"92"
74428,"tr_4","CDI","C","O","JC",34132,"372a","ct_9",1820,"92"
74430,"tr_4","CDD","P","O","EZ",13389,"434b","ct_9",1002,"92"
74440,"tr_6","CDI","C","O","IZ",19909,"488a","ct_9",773,"75"
74444,"tr_2","CDI","C","O","NZ",46026,"564a","ct_9",3000,"75"
74455,"tr_6","CDI","C","O","KZ",37921,"467a","ct_9",1820,"94"
74458,"tr_6","CDD","C","O","MB",28261,"342g","ct_8",1820,"75"
74466,"tr_4","CDI","C","O","SZ",14754,"685a","ct_9",1384,"92"
74477,"tr_5","CDD","C","O","HZ",17811,"546d","ct_9",713,"94"
74478,"tr_0","CDI","C","O","MA",10536,"464b","ct_9",714,"75"
74480,"tr_1","CDI","N","O","NZ",6811,"564a","ct_8",984,"75"
74481,"tr_4","CDI","C","O","NZ",23712,"534a","ct_9",2475,"77"
74484,"tr_6","CDI","C","O","GZ",35873,"384a","ct_9",1820,"92"
74486,"tr_2","CDI","C","O","JC",4158,"461e","ct_9",404,"92"
74492,"tr_5","CDI","C","O","GZ",14005,"553c","ct_9",1537,"75"
74493,"tr_4","CDI","C","O","GZ",17312,"552a","ct_9",1511,"75"
74496,"tr_1","CDI","C","O","GZ",13526,"543f","ct_9",1256,"75"
74498,"tr_5","CDI","C","O","SZ",46441,"388a","ct_8",1886,"75"
74505,"tr_6","AUT","C","X","GZ",10940,"486e","ct_9",1316,"75"
74510,"tr_1","CDI","C","O","IZ",11464,"561c","ct_9",1286,"95"
74513,"tr_1","CDI","C","O","FZ",23178,"621c","ct_9",1495,"76"
74518,"tr_0","CDI","C","O","NZ",15668,"534a","ct_9",1886,"80"
74523,"tr_6","AUT","C","O","OZ",25318,"523c","ct_2",1820,"76"
74532,"tr_6","CDI","C","O","QA",56086,"431a","ct_9",1820,"76"
74543,"tr_6","CDI","C","O","NZ",21542,"534a","ct_9",1852,"76"
74547,"tr_4","CDI","C","O","CG",27112,"543b","ct_9",1820,"76"
74552,"tr_3","APP","C","A","IZ",5146,"561d","ct_9",1062,"76"
74553,"tr_5","CDI","C","O","HZ",6811,"641b","ct_9",991,"76"
74567,"tr_3","CDI","C","O","PZ",39242,"421b","ct_8",1820,"76"
74568,"tr_3","CDI","C","O","MA",23847,"383a","ct_9",1698,"92"
74573,"tr_2","AUT","P","X","QB",2368,"675b","ct_8",342,"76"
74575,"tr_5","CDI","C","O","OZ",21192,"434b","ct_8",1820,"76"
74585,"tr_5","APP","C","A","FZ",16061,"671c","ct_9",1734,"76"
74586,"tr_1","CDI","P","O","QB",9818,"542a","ct_8",1002,"76"
74587,"tr_0","CDI","C","O","MA",25488,"543c","ct_9",1800,"76"
74595,"tr_4","CDI","C","O","PZ",22300,"421b","ct_8",1820,"76"
74599,"tr_1","CDI","C","O","FZ",28121,"472a","ct_9",1568,"76"
74607,"tr_6","CDI","C","O","CJ",27715,"623f","ct_9",2181,"27"
74608,"tr_6","CDI","C","O","EZ",21191,"477b","ct_9",1868,"76"
74609,"tr_3","CDI","P","O","QB",11895,"563b","ct_9",1350,"76"
74611,"tr_6","CDI","C","O","KZ",46835,"376e","ct_9",1785,"76"
74613,"tr_1","CDI","P","O","QA",20101,"431f","ct_9",915,"27"
74620,"tr_6","CDI","C","O","CG",25105,"626b","ct_9",1829,"76"
74635,"tr_3","CDI","C","O","QA",16207,"526e","ct_9",1755,"76"
74637,"tr_3","CDI","C","O","CA",36071,"374d","ct_9",1820,"76"
74640,"tr_1","CDI","C","O","PZ",13670,"423a","ct_9",1465,"76"
74643,"tr_5","CDD","P","A","NZ",3976,"684a","ct_9",336,"76"
74655,"tr_4","CDI","C","O","MA",28777,"479b","ct_9",1948,"76"
74659,"tr_4","CDI","P","O","PZ",30126,"341a","ct_8",1686,"76"
74663,"tr_1","CDI","C","O","CE",55904,"385b","ct_9",1820,"76"
74664,"tr_6","CDI","C","A","CG",25697,"626b","ct_9",2039,"76"
74666,"tr_1","CDI","P","O","MA",34432,"461d","ct_9",1527,"76"
74669,"tr_1","CDI","N","O","QB",6443,"563a","ct_7",2167,"76"
74675,"tr_5","CDI","C","O","NZ",24416,"684a","ct_9",1777,"76"
74682,"tr_4","CDI","C","O","GZ",25239,"374b","ct_9",1892,"76"
74686,"tr_2","CDI","C","O","HZ",7069,"643a","ct_9",815,"76"
74693,"tr_5","CDD","C","O","EZ",20544,"386d","ct_2",1448,"76"
74708,"tr_6","CDI","C","O","OZ",16223,"545d","ct_8",1589,"76"
74710,"tr_5","CDD","C","O","GZ",9075,"552a","ct_9",1055,"76"
74715,"tr_3","CDI","C","O","KZ",14200,"376c","ct_9",910,"76"
74716,"tr_5","CDI","C","O","HZ",52322,"374d","ct_9",1820,"76"
74723,"tr_3","CDI","C","O","HZ",22994,"451a","ct_9",1817,"76"
74726,"tr_2","CDI","C","O","HZ",26376,"461f","ct_9",1877,"76"
74727,"tr_3","CDD","C","O","MA",12769,"625c","ct_9",1213,"76"
74729,"tr_3","CDI","C","O","PZ",28394,"341a","ct_8",1833,"76"
74731,"tr_2","CDI","C","O","FZ",28614,"542a","ct_9",1618,"76"
74743,"tr_1","CDI","C","O","HZ",45321,"373d","ct_9",2033,"76"
74745,"tr_4","CDI","P","O","MC",5594,"643a","ct_9",650,"76"
74751,"tr_1","CDI","C","O","NZ",12211,"466a","ct_9",1205,"76"
74752,"tr_5","CDD","C","O","QA",17067,"525d","ct_3",1021,"76"
74759,"tr_1","CDI","P","O","GZ",4756,"554e","ct_9",226,"76"
74766,"tr_6","CDI","C","O","QA",21585,"525d","ct_9",1834,"76"
74768,"tr_4","CDI","C","O","QB",18122,"526d","ct_9",1760,"76"
74769,"tr_1","CDI","C","O","QB",15868,"526c","ct_8",1490,"76"
74777,"tr_1","CDI","C","O","GZ",14897,"542a","ct_9",1582,"76"
74781,"tr_5","CDI","C","O","CK",36638,"387d","ct_9",1600,"76"
74789,"tr_3","CDI","C","O","FZ",53639,"463e","ct_9",1624,"76"
74791,"tr_6","CDI","C","O","QA",28889,"526a","ct_9",2628,"76"
74793,"tr_3","CDI","C","O","QB",25236,"543b","ct_8",1737,"76"
74810,"tr_1","CDI","C","O","SZ",23992,"434c","ct_8",1820,"76"
74811,"tr_3","CDI","C","O","CA",21093,"625f","ct_9",1704,"27"
74813,"tr_1","CDD","P","O","IZ",3677,"561d","ct_9",403,"76"
74814,"tr_1","CDI","C","O","IZ",11053,"561d","ct_9",1055,"76"
74816,"tr_1","CDI","N","O","QB",34368,"563a","ct_7",3000,"76"
74817,"tr_3","CDI","P","O","PZ",19874,"422e","ct_8",1710,"76"
74820,"tr_2","CDI","C","O","GZ",13913,"643a","ct_9",1021,"91"
74828,"tr_6","CDI","C","O","NZ",14590,"534a","ct_9",1734,"76"
74829,"tr_1","CDI","C","O","GZ",19761,"556a","ct_9",2124,"76"
74830,"tr_6","CDI","C","O","CL",40875,"387c","ct_9",1906,"78"
74837,"tr_5","CDI","C","O","CK",20785,"623g","ct_9",1820,"76"
74847,"tr_1","CDI","N","O","QB",30836,"563a","ct_7",3000,"76"
74848,"tr_4","CDI","C","O","GZ",20434,"551a","ct_9",1826,"27"
74855,"tr_4","CDD","P","O","QB",9522,"563b","ct_8",897,"76"
74890,"tr_3","CDI","C","O","IZ",17188,"561c","ct_9",1688,"76"
74903,"tr_6","CDI","C","O","QA",33376,"526a","ct_8",1832,"76"
74907,"tr_6","CDI","C","O","QA",20071,"433d","ct_9",1834,"76"
74908,"tr_4","CDI","P","O","OZ",26249,"461f","ct_1",1456,"76"
74910,"tr_3","CDI","C","O","CH",21880,"623a","ct_9",1595,"76"
74913,"tr_1","CDI","C","O","GZ",21269,"542a","ct_6",1277,"76"
74914,"tr_4","AUT","C","O","QB",6587,"676e","ct_8",1594,"76"
74939,"tr_3","CDI","C","O","CA",25698,"628a","ct_9",1991,"76"
74942,"tr_6","CDI","P","O","QB",9291,"563b","ct_8",1240,"76"
